unique_id,ds,y
T29142,1990-11-01 12:00:00,12540.0
T29142,1990-12-01 12:00:00,12320.0
T29142,1991-01-01 12:00:00,12360.0
T29142,1991-02-01 12:00:00,12270.0
T29142,1991-03-01 12:00:00,11960.0
T29142,1991-04-01 12:00:00,12190.0
T29142,1991-05-01 12:00:00,12030.0
T29142,1991-06-01 12:00:00,11850.0
T29142,1991-07-01 12:00:00,11820.0
T29142,1991-08-01 12:00:00,11710.0
T29142,1991-09-01 12:00:00,11670.0
T29142,1991-10-01 12:00:00,11750.0
T29142,1991-11-01 12:00:00,11660.0
T29142,1991-12-01 12:00:00,11600.0
T29142,1992-01-01 12:00:00,11310.0
T29142,1992-02-01 12:00:00,11090.0
T29142,1992-03-01 12:00:00,11020.0
T29142,1992-04-01 12:00:00,11090.0
T29142,1992-05-01 12:00:00,10850.0
T29142,1992-06-01 12:00:00,10800.0
T29142,1992-07-01 12:00:00,10700.0
T29142,1992-08-01 12:00:00,10620.0
T29142,1992-09-01 12:00:00,10580.0
T29142,1992-10-01 12:00:00,10360.0
T29142,1992-11-01 12:00:00,10180.0
T29142,1992-12-01 12:00:00,9910.0
T29142,1993-01-01 12:00:00,9730.0
T29142,1993-02-01 12:00:00,9450.0
T29142,1993-03-01 12:00:00,9310.0
T29142,1993-04-01 12:00:00,9010.0
T29142,1993-05-01 12:00:00,8850.0
T29142,1993-06-01 12:00:00,8700.0
T29142,1993-07-01 12:00:00,8510.0
T29142,1993-08-01 12:00:00,8470.0
T29142,1993-09-01 12:00:00,8380.0
T29142,1993-10-01 12:00:00,8190.0
T29142,1993-11-01 12:00:00,8060.0
T29142,1993-12-01 12:00:00,7950.0
T29142,1994-01-01 12:00:00,7860.0
T29142,1994-02-01 12:00:00,7790.0
T29142,1994-03-01 12:00:00,7750.0
T29142,1994-04-01 12:00:00,7650.0
T29142,1994-05-01 12:00:00,7520.0
T29142,1994-06-01 12:00:00,7380.0
T29142,1994-07-01 12:00:00,7240.0
T29142,1994-08-01 12:00:00,7160.0
T29142,1994-09-01 12:00:00,7130.0
T29142,1994-10-01 12:00:00,7000.0
T29142,1994-11-01 12:00:00,7010.0
T29142,1994-12-01 12:00:00,6990.0
T29142,1995-01-01 12:00:00,6670.0
T29142,1995-02-01 12:00:00,6680.0
T29142,1995-03-01 12:00:00,6690.0
T29142,1995-04-01 12:00:00,6560.0
T29142,1995-05-01 12:00:00,6520.0
T29142,1995-06-01 12:00:00,6470.0
T29142,1995-07-01 12:00:00,6470.0
T29142,1995-08-01 12:00:00,6420.0
T29142,1995-09-01 12:00:00,6400.0
T29142,1995-10-01 12:00:00,6300.0
T29142,1995-11-01 12:00:00,6350.0
T29142,1995-12-01 12:00:00,6340.0
T29142,1996-01-01 12:00:00,6310.0
T29142,1996-02-01 12:00:00,6300.0
T29142,1996-03-01 12:00:00,6400.0
T29142,1996-04-01 12:00:00,6270.0
T29142,1996-05-01 12:00:00,6280.0
T29142,1996-06-01 12:00:00,6230.0
T29142,1996-07-01 12:00:00,6250.0
T29142,1996-08-01 12:00:00,6250.0
T29142,1996-09-01 12:00:00,6280.0
T29142,1996-10-01 12:00:00,6290.0
T29142,1996-11-01 12:00:00,6330.0
T29142,1996-12-01 12:00:00,6300.0
T29142,1997-01-01 12:00:00,6100.0
T29142,1997-02-01 12:00:00,6130.0
T29142,1997-03-01 12:00:00,6120.0
T29142,1997-04-01 12:00:00,6020.0
T29142,1997-05-01 12:00:00,6030.0
T29142,1997-06-01 12:00:00,6030.0
T29142,1997-07-01 12:00:00,6230.0
T29142,1997-08-01 12:00:00,6260.0
T29142,1997-09-01 12:00:00,6290.0
T29142,1997-10-01 12:00:00,6160.0
T29142,1997-11-01 12:00:00,6190.0
T29142,1997-12-01 12:00:00,6260.0
T29142,1998-01-01 12:00:00,6330.0
T29142,1998-02-01 12:00:00,6370.0
T29142,1998-03-01 12:00:00,6400.0
T29142,1998-04-01 12:00:00,6630.0
T29142,1998-05-01 12:00:00,6690.0
T29142,1998-06-01 12:00:00,6680.0
T29142,1998-07-01 12:00:00,6610.0
T29142,1998-08-01 12:00:00,6600.0
T29142,1998-09-01 12:00:00,6550.0
T29142,1998-10-01 12:00:00,6450.0
T29142,1998-11-01 12:00:00,6460.0
T29142,1998-12-01 12:00:00,6440.0
T29142,1999-01-01 12:00:00,6170.0
T29142,1999-02-01 12:00:00,6140.0
T29142,1999-03-01 12:00:00,6080.0
T29142,1999-04-01 12:00:00,6090.0
T29142,1999-05-01 12:00:00,6040.0
T29142,1999-06-01 12:00:00,6000.0
T29142,1999-07-01 12:00:00,5890.0
T29142,1999-08-01 12:00:00,5810.0
T29142,1999-09-01 12:00:00,5780.0
T29142,1999-10-01 12:00:00,5760.0
T29142,1999-11-01 12:00:00,5710.0
T29142,1999-12-01 12:00:00,5640.0
T29142,2000-01-01 12:00:00,5600.0
T29142,2000-02-01 12:00:00,5550.0
T29142,2000-03-01 12:00:00,5500.0
T29142,2000-04-01 12:00:00,5440.0
T29142,2000-05-01 12:00:00,5400.0
T29142,2000-06-01 12:00:00,5280.0
T29142,2000-07-01 12:00:00,5190.0
T29142,2000-08-01 12:00:00,5040.0
T29142,2000-09-01 12:00:00,5030.0
T29142,2000-10-01 12:00:00,4940.0
T29142,2000-11-01 12:00:00,4910.0
T29142,2000-12-01 12:00:00,4950.0
T29142,2001-01-01 12:00:00,4910.0
T29142,2001-02-01 12:00:00,4870.0
T29142,2001-03-01 12:00:00,4810.0
T29142,2001-04-01 12:00:00,4760.0
T29142,2001-05-01 12:00:00,4730.0
T29142,2001-06-01 12:00:00,4710.0
T29142,2001-07-01 12:00:00,4720.0
T29142,2001-08-01 12:00:00,4700.0
T29142,2001-09-01 12:00:00,4710.0
T29142,2001-10-01 12:00:00,4550.0
T29142,2001-11-01 12:00:00,4520.0
T29142,2001-12-01 12:00:00,4500.0
T29142,2002-01-01 12:00:00,4420.0
T29142,2002-02-01 12:00:00,4410.0
T29142,2002-03-01 12:00:00,4420.0
T29142,2002-04-01 12:00:00,4410.0
T29142,2002-05-01 12:00:00,4420.0
T29142,2002-06-01 12:00:00,4410.0
T29142,2002-07-01 12:00:00,4370.0
T29142,2002-08-01 12:00:00,4370.0
T29142,2002-09-01 12:00:00,4390.0
T29142,2002-10-01 12:00:00,4330.0
T29142,2002-11-01 12:00:00,4320.0
T29142,2002-12-01 12:00:00,4320.0
T29142,2003-01-01 12:00:00,4210.0
T29142,2003-02-01 12:00:00,4190.0
T29142,2003-03-01 12:00:00,4170.0
T29142,2003-04-01 12:00:00,4010.0
T29142,2003-05-01 12:00:00,3970.0
T29142,2003-06-01 12:00:00,3940.0
T29142,2003-07-01 12:00:00,3910.0
T29142,2003-08-01 12:00:00,3900.0
T29142,2003-09-01 12:00:00,3900.0
T29142,2003-10-01 12:00:00,3900.0
T29142,2003-11-01 12:00:00,3910.0
T29142,2003-12-01 12:00:00,3920.0
T29142,2004-01-01 12:00:00,3940.0
T29142,2004-02-01 12:00:00,3950.0
T29142,2004-03-01 12:00:00,3950.0
T29142,2004-04-01 12:00:00,3980.0
T29142,2004-05-01 12:00:00,3990.0
T29142,2004-06-01 12:00:00,3990.0
T29142,2004-07-01 12:00:00,4040.0
T29142,2004-08-01 12:00:00,4030.0
T29142,2004-09-01 12:00:00,4020.0
T29142,2004-10-01 12:00:00,4010.0
T29142,2004-11-01 12:00:00,3930.0
T29142,2004-12-01 12:00:00,3900.0
T29142,2005-01-01 12:00:00,3880.0
T29142,2005-02-01 12:00:00,3850.0
T29142,2005-03-01 12:00:00,3820.0
T29142,2005-04-01 12:00:00,3880.0
T29142,2005-05-01 12:00:00,3910.0
T29142,2005-06-01 12:00:00,3900.0
T29142,2005-07-01 12:00:00,3940.0
T29142,2005-08-01 12:00:00,3910.0
T29142,2005-09-01 12:00:00,3920.0
T29142,2005-10-01 12:00:00,3910.0
T29142,2005-11-01 12:00:00,3910.0
T29142,2005-12-01 12:00:00,3920.0
T29142,2006-01-01 12:00:00,3900.0
T29142,2006-02-01 12:00:00,3950.0
T29142,2006-03-01 12:00:00,3900.0
T29142,2006-04-01 12:00:00,3890.0
T29142,2006-05-01 12:00:00,3830.0
T29142,2006-06-01 12:00:00,3880.0
T29142,2006-07-01 12:00:00,3860.0
T29142,2006-08-01 12:00:00,3830.0
T29142,2006-09-01 12:00:00,3830.0
T29142,2006-10-01 12:00:00,3820.0
T29142,2006-11-01 12:00:00,3820.0
T29142,2006-12-01 12:00:00,3870.0
T29142,2007-01-01 12:00:00,3810.0
T29142,2007-02-01 12:00:00,3850.0
T29142,2007-03-01 12:00:00,3800.0
T29142,2007-04-01 12:00:00,3800.0
T29142,2007-05-01 12:00:00,3780.0
T29142,2007-06-01 12:00:00,3790.0
T29142,2007-07-01 12:00:00,3820.0
T29142,2007-08-01 12:00:00,3800.0
T29142,2007-09-01 12:00:00,3800.0
T29142,2007-10-01 12:00:00,3800.0
T29142,2007-11-01 12:00:00,3820.0
T29142,2007-12-01 12:00:00,3830.0
T29142,2008-01-01 12:00:00,3820.0
T29142,2008-02-01 12:00:00,3860.0
T29142,2008-03-01 12:00:00,3830.0
T29142,2008-04-01 12:00:00,3850.0
T29142,2008-05-01 12:00:00,3840.0
T29142,2008-06-01 12:00:00,3860.0
T29142,2008-07-01 12:00:00,3820.0
T29142,2008-08-01 12:00:00,3820.0
T29142,2008-09-01 12:00:00,3830.0
T29142,2008-10-01 12:00:00,3810.0
T29142,2008-11-01 12:00:00,3800.0
T29142,2008-12-01 12:00:00,3810.0
T29142,2009-01-01 12:00:00,3810.0
T29142,2009-02-01 12:00:00,3820.0
T29142,2009-03-01 12:00:00,3800.0
T29142,2009-04-01 12:00:00,3800.0
T29142,2009-05-01 12:00:00,3810.0
T29142,2009-06-01 12:00:00,3790.0
T29142,2009-07-01 12:00:00,3770.0
T29142,2009-08-01 12:00:00,3770.0
T29142,2009-09-01 12:00:00,3750.0
T29142,2009-10-01 12:00:00,3780.0
T29142,2009-11-01 12:00:00,3790.0
T29142,2009-12-01 12:00:00,3810.0
T29142,2010-01-01 12:00:00,3840.0
T29142,2010-02-01 12:00:00,3850.0
T29142,2010-03-01 12:00:00,3870.0
T29142,2010-04-01 12:00:00,3870.0
T29142,2010-05-01 12:00:00,3900.0
T29142,2010-06-01 12:00:00,3920.0
T29142,2010-07-01 12:00:00,3920.0
T29142,2010-08-01 12:00:00,3930.0
T29142,2010-09-01 12:00:00,3940.0
T29142,2010-10-01 12:00:00,3930.0
T29142,2010-11-01 12:00:00,3940.0
T29142,2010-12-01 12:00:00,3960.0
T29142,2011-01-01 12:00:00,3980.0
T29142,2011-02-01 12:00:00,3980.0
T29142,2011-03-01 12:00:00,4000.0
T29142,2011-04-01 12:00:00,3980.0
T29142,2011-05-01 12:00:00,3970.0
T29142,2011-06-01 12:00:00,3960.0
T29142,2011-07-01 12:00:00,3940.0
T29142,2011-08-01 12:00:00,3870.0
T29142,2011-09-01 12:00:00,3830.0
T29142,2011-10-01 12:00:00,3850.0
T29142,2011-11-01 12:00:00,3850.0
T29142,2011-12-01 12:00:00,3850.0
T29142,2012-01-01 12:00:00,3790.0
T29142,2012-02-01 12:00:00,3820.0
T29142,2012-03-01 12:00:00,3840.0
T29142,2012-04-01 12:00:00,3850.0
T29142,2012-05-01 12:00:00,3880.0
T29142,2012-06-01 12:00:00,3900.0
T29142,2012-07-01 12:00:00,3920.0
T29142,2012-08-01 12:00:00,3930.0
T29142,2012-09-01 12:00:00,3920.0
T29142,2012-10-01 12:00:00,3920.0
T29142,2012-11-01 12:00:00,3940.0
T29142,2012-12-01 12:00:00,3960.0
T29142,2013-01-01 12:00:00,4000.0
T29142,2013-02-01 12:00:00,4050.0
T29142,2013-03-01 12:00:00,4000.0
T29142,2013-04-01 12:00:00,3980.0
T29142,2013-05-01 12:00:00,3970.0
T29142,2013-06-01 12:00:00,3980.0
T29142,2013-07-01 12:00:00,3980.0
T29142,2013-08-01 12:00:00,3990.0
T29142,2013-09-01 12:00:00,3970.0
T29142,2013-10-01 12:00:00,3960.0
T29142,2013-11-01 12:00:00,3930.0
T29142,2013-12-01 12:00:00,3920.0
T29142,2014-01-01 12:00:00,3910.0
T29142,2014-02-01 12:00:00,3930.0
T29142,2014-03-01 12:00:00,3910.0
T29142,2014-04-01 12:00:00,3910.0
T29142,2014-05-01 12:00:00,3900.0
T29142,2014-06-01 12:00:00,3930.0
T29142,2014-07-01 12:00:00,3940.0
T29142,2014-08-01 12:00:00,3930.0
T29142,2014-09-01 12:00:00,3930.0
T29142,2014-10-01 12:00:00,3890.0
T29142,2014-11-01 12:00:00,3900.0
T29142,2014-12-01 12:00:00,3900.0
T29142,2015-01-01 12:00:00,3930.0
T29142,2015-02-01 12:00:00,3970.0
T29142,2015-03-01 12:00:00,3890.0
T29142,2015-04-01 12:00:00,3870.0
T29142,2015-05-01 12:00:00,3860.0
T29142,2015-06-01 12:00:00,3880.0
T29142,2015-07-01 12:00:00,3900.0
T29142,2015-08-01 12:00:00,3890.0
T29142,2015-09-01 12:00:00,3860.0
T29142,2015-10-01 12:00:00,3830.0
T29142,2015-11-01 12:00:00,3820.0
T29142,2015-12-01 12:00:00,3740.0
T29142,2016-01-01 12:00:00,3730.0
T29142,2016-02-01 12:00:00,3740.0
T29142,2016-03-01 12:00:00,3720.0
T29142,2016-04-01 12:00:00,3700.0
T29142,2016-05-01 12:00:00,3700.0
T29142,2016-06-01 12:00:00,3720.0
T29142,2016-07-01 12:00:00,3760.0
T29142,2016-08-01 12:00:00,3750.0
T29142,2016-09-01 12:00:00,3740.0
T29142,2016-10-01 12:00:00,3770.0
T29142,2016-11-01 12:00:00,3770.0
T29142,2016-12-01 12:00:00,3770.0
T30157,1990-01-01 12:00:00,1140.0
T30157,1990-02-01 12:00:00,1140.0
T30157,1990-03-01 12:00:00,1180.0
T30157,1990-04-01 12:00:00,1130.0
T30157,1990-05-01 12:00:00,1140.0
T30157,1990-06-01 12:00:00,1160.0
T30157,1990-07-01 12:00:00,1230.0
T30157,1990-08-01 12:00:00,1240.0
T30157,1990-09-01 12:00:00,1250.0
T30157,1990-10-01 12:00:00,1240.0
T30157,1990-11-01 12:00:00,1220.0
T30157,1990-12-01 12:00:00,1210.0
T30157,1991-01-01 12:00:00,1150.0
T30157,1991-02-01 12:00:00,1160.0
T30157,1991-03-01 12:00:00,1180.0
T30157,1991-04-01 12:00:00,1230.0
T30157,1991-05-01 12:00:00,1250.0
T30157,1991-06-01 12:00:00,1260.0
T30157,1991-07-01 12:00:00,1260.0
T30157,1991-08-01 12:00:00,1290.0
T30157,1991-09-01 12:00:00,1260.0
T30157,1991-10-01 12:00:00,1260.0
T30157,1991-11-01 12:00:00,1250.0
T30157,1991-12-01 12:00:00,1240.0
T30157,1992-01-01 12:00:00,1300.0
T30157,1992-02-01 12:00:00,1300.0
T30157,1992-03-01 12:00:00,1340.0
T30157,1992-04-01 12:00:00,1400.0
T30157,1992-05-01 12:00:00,1430.0
T30157,1992-06-01 12:00:00,1450.0
T30157,1992-07-01 12:00:00,1430.0
T30157,1992-08-01 12:00:00,1420.0
T30157,1992-09-01 12:00:00,1440.0
T30157,1992-10-01 12:00:00,1450.0
T30157,1992-11-01 12:00:00,1440.0
T30157,1992-12-01 12:00:00,1440.0
T30157,1993-01-01 12:00:00,1350.0
T30157,1993-02-01 12:00:00,1380.0
T30157,1993-03-01 12:00:00,1380.0
T30157,1993-04-01 12:00:00,1460.0
T30157,1993-05-01 12:00:00,1480.0
T30157,1993-06-01 12:00:00,1490.0
T30157,1993-07-01 12:00:00,1510.0
T30157,1993-08-01 12:00:00,1490.0
T30157,1993-09-01 12:00:00,1540.0
T30157,1993-10-01 12:00:00,1530.0
T30157,1993-11-01 12:00:00,1500.0
T30157,1993-12-01 12:00:00,1500.0
T30157,1994-01-01 12:00:00,1480.0
T30157,1994-02-01 12:00:00,1500.0
T30157,1994-03-01 12:00:00,1540.0
T30157,1994-04-01 12:00:00,1590.0
T30157,1994-05-01 12:00:00,1630.0
T30157,1994-06-01 12:00:00,1630.0
T30157,1994-07-01 12:00:00,1630.0
T30157,1994-08-01 12:00:00,1650.0
T30157,1994-09-01 12:00:00,1680.0
T30157,1994-10-01 12:00:00,1660.0
T30157,1994-11-01 12:00:00,1690.0
T30157,1994-12-01 12:00:00,1630.0
T30157,1995-01-01 12:00:00,1530.0
T30157,1995-02-01 12:00:00,1580.0
T30157,1995-03-01 12:00:00,1630.0
T30157,1995-04-01 12:00:00,1630.0
T30157,1995-05-01 12:00:00,1640.0
T30157,1995-06-01 12:00:00,1650.0
T30157,1995-07-01 12:00:00,1580.0
T30157,1995-08-01 12:00:00,1590.0
T30157,1995-09-01 12:00:00,1610.0
T30157,1995-10-01 12:00:00,1610.0
T30157,1995-11-01 12:00:00,1580.0
T30157,1995-12-01 12:00:00,1550.0
T30157,1996-01-01 12:00:00,1410.0
T30157,1996-02-01 12:00:00,1440.0
T30157,1996-03-01 12:00:00,1460.0
T30157,1996-04-01 12:00:00,1500.0
T30157,1996-05-01 12:00:00,1520.0
T30157,1996-06-01 12:00:00,1540.0
T30157,1996-07-01 12:00:00,1550.0
T30157,1996-08-01 12:00:00,1580.0
T30157,1996-09-01 12:00:00,1580.0
T30157,1996-10-01 12:00:00,1570.0
T30157,1996-11-01 12:00:00,1550.0
T30157,1996-12-01 12:00:00,1550.0
T30157,1997-01-01 12:00:00,1550.0
T30157,1997-02-01 12:00:00,1610.0
T30157,1997-03-01 12:00:00,1620.0
T30157,1997-04-01 12:00:00,1640.0
T30157,1997-05-01 12:00:00,1650.0
T30157,1997-06-01 12:00:00,1670.0
T30157,1997-07-01 12:00:00,1660.0
T30157,1997-08-01 12:00:00,1660.0
T30157,1997-09-01 12:00:00,1660.0
T30157,1997-10-01 12:00:00,1670.0
T30157,1997-11-01 12:00:00,1680.0
T30157,1997-12-01 12:00:00,1670.0
T30157,1998-01-01 12:00:00,1670.0
T30157,1998-02-01 12:00:00,1680.0
T30157,1998-03-01 12:00:00,1720.0
T30157,1998-04-01 12:00:00,1750.0
T30157,1998-05-01 12:00:00,1780.0
T30157,1998-06-01 12:00:00,1770.0
T30157,1998-07-01 12:00:00,1760.0
T30157,1998-08-01 12:00:00,1730.0
T30157,1998-09-01 12:00:00,1770.0
T30157,1998-10-01 12:00:00,1750.0
T30157,1998-11-01 12:00:00,1740.0
T30157,1998-12-01 12:00:00,1670.0
T30157,1999-01-01 12:00:00,1630.0
T30157,1999-02-01 12:00:00,1650.0
T30157,1999-03-01 12:00:00,1730.0
T30157,1999-04-01 12:00:00,1720.0
T30157,1999-05-01 12:00:00,1760.0
T30157,1999-06-01 12:00:00,1780.0
T30157,1999-07-01 12:00:00,1820.0
T30157,1999-08-01 12:00:00,1880.0
T30157,1999-09-01 12:00:00,1890.0
T30157,1999-10-01 12:00:00,1910.0
T30157,1999-11-01 12:00:00,1870.0
T30157,1999-12-01 12:00:00,1870.0
T30157,2000-01-01 12:00:00,1730.0
T30157,2000-02-01 12:00:00,1780.0
T30157,2000-03-01 12:00:00,1790.0
T30157,2000-04-01 12:00:00,1840.0
T30157,2000-05-01 12:00:00,1860.0
T30157,2000-06-01 12:00:00,1880.0
T30157,2000-07-01 12:00:00,1820.0
T30157,2000-08-01 12:00:00,1870.0
T30157,2000-09-01 12:00:00,1880.0
T30157,2000-10-01 12:00:00,1910.0
T30157,2000-11-01 12:00:00,1880.0
T30157,2000-12-01 12:00:00,1850.0
T30157,2001-01-01 12:00:00,1860.0
T30157,2001-02-01 12:00:00,1880.0
T30157,2001-03-01 12:00:00,1900.0
T30157,2001-04-01 12:00:00,1990.0
T30157,2001-05-01 12:00:00,1920.0
T30157,2001-06-01 12:00:00,1950.0
T30157,2001-07-01 12:00:00,1960.0
T30157,2001-08-01 12:00:00,1970.0
T30157,2001-09-01 12:00:00,1980.0
T30157,2001-10-01 12:00:00,1960.0
T30157,2001-11-01 12:00:00,1930.0
T30157,2001-12-01 12:00:00,1870.0
T30157,2002-01-01 12:00:00,1810.0
T30157,2002-02-01 12:00:00,1820.0
T30157,2002-03-01 12:00:00,1850.0
T30157,2002-04-01 12:00:00,1920.0
T30157,2002-05-01 12:00:00,1950.0
T30157,2002-06-01 12:00:00,1980.0
T30157,2002-07-01 12:00:00,1970.0
T30157,2002-08-01 12:00:00,2020.0
T30157,2002-09-01 12:00:00,2030.0
T30157,2002-10-01 12:00:00,2000.0
T30157,2002-11-01 12:00:00,1970.0
T30157,2002-12-01 12:00:00,1940.0
T30157,2003-01-01 12:00:00,1880.0
T30157,2003-02-01 12:00:00,1880.0
T30157,2003-03-01 12:00:00,1890.0
T30157,2003-04-01 12:00:00,1950.0
T30157,2003-05-01 12:00:00,1990.0
T30157,2003-06-01 12:00:00,2020.0
T30157,2003-07-01 12:00:00,2060.0
T30157,2003-08-01 12:00:00,2060.0
T30157,2003-09-01 12:00:00,2040.0
T30157,2003-10-01 12:00:00,2070.0
T30157,2003-11-01 12:00:00,2060.0
T30157,2003-12-01 12:00:00,2020.0
T30157,2004-01-01 12:00:00,1940.0
T30157,2004-02-01 12:00:00,1960.0
T30157,2004-03-01 12:00:00,2050.0
T30157,2004-04-01 12:00:00,2110.0
T30157,2004-05-01 12:00:00,2110.0
T30157,2004-06-01 12:00:00,2130.0
T30157,2004-07-01 12:00:00,2170.0
T30157,2004-08-01 12:00:00,2140.0
T30157,2004-09-01 12:00:00,2170.0
T30157,2004-10-01 12:00:00,2190.0
T30157,2004-11-01 12:00:00,2140.0
T30157,2004-12-01 12:00:00,2130.0
T30157,2005-01-01 12:00:00,2080.0
T30157,2005-02-01 12:00:00,2120.0
T30157,2005-03-01 12:00:00,2190.0
T30157,2005-04-01 12:00:00,2240.0
T30157,2005-05-01 12:00:00,2260.0
T30157,2005-06-01 12:00:00,2280.0
T30157,2005-07-01 12:00:00,2290.0
T30157,2005-08-01 12:00:00,2280.0
T30157,2005-09-01 12:00:00,2300.0
T30157,2005-10-01 12:00:00,2290.0
T30157,2005-11-01 12:00:00,2300.0
T30157,2005-12-01 12:00:00,2280.0
T30157,2006-01-01 12:00:00,2240.0
T30157,2006-02-01 12:00:00,2300.0
T30157,2006-03-01 12:00:00,2330.0
T30157,2006-04-01 12:00:00,2360.0
T30157,2006-05-01 12:00:00,2350.0
T30157,2006-06-01 12:00:00,2410.0
T30157,2006-07-01 12:00:00,2370.0
T30157,2006-08-01 12:00:00,2380.0
T30157,2006-09-01 12:00:00,2390.0
T30157,2006-10-01 12:00:00,2380.0
T30157,2006-11-01 12:00:00,2340.0
T30157,2006-12-01 12:00:00,2340.0
T30157,2007-01-01 12:00:00,2250.0
T30157,2007-02-01 12:00:00,2300.0
T30157,2007-03-01 12:00:00,2350.0
T30157,2007-04-01 12:00:00,2350.0
T30157,2007-05-01 12:00:00,2360.0
T30157,2007-06-01 12:00:00,2360.0
T30157,2007-07-01 12:00:00,2350.0
T30157,2007-08-01 12:00:00,2360.0
T30157,2007-09-01 12:00:00,2360.0
T30157,2007-10-01 12:00:00,2310.0
T30157,2007-11-01 12:00:00,2300.0
T30157,2007-12-01 12:00:00,2270.0
T30157,2008-01-01 12:00:00,2200.0
T30157,2008-02-01 12:00:00,2230.0
T30157,2008-03-01 12:00:00,2270.0
T30157,2008-04-01 12:00:00,2300.0
T30157,2008-05-01 12:00:00,2310.0
T30157,2008-06-01 12:00:00,2330.0
T30157,2008-07-01 12:00:00,2340.0
T30157,2008-08-01 12:00:00,2350.0
T30157,2008-09-01 12:00:00,2380.0
T30157,2008-10-01 12:00:00,2310.0
T30157,2008-11-01 12:00:00,2260.0
T30157,2008-12-01 12:00:00,2190.0
T30157,2009-01-01 12:00:00,2150.0
T30157,2009-02-01 12:00:00,2110.0
T30157,2009-03-01 12:00:00,2110.0
T30157,2009-04-01 12:00:00,2180.0
T30157,2009-05-01 12:00:00,2180.0
T30157,2009-06-01 12:00:00,2180.0
T30157,2009-07-01 12:00:00,2170.0
T30157,2009-08-01 12:00:00,2150.0
T30157,2009-09-01 12:00:00,2170.0
T30157,2009-10-01 12:00:00,2160.0
T30157,2009-11-01 12:00:00,2150.0
T30157,2009-12-01 12:00:00,2080.0
T30157,2010-01-01 12:00:00,2030.0
T30157,2010-02-01 12:00:00,2050.0
T30157,2010-03-01 12:00:00,2080.0
T30157,2010-04-01 12:00:00,2120.0
T30157,2010-05-01 12:00:00,2120.0
T30157,2010-06-01 12:00:00,2150.0
T30157,2010-07-01 12:00:00,2170.0
T30157,2010-08-01 12:00:00,2170.0
T30157,2010-09-01 12:00:00,2190.0
T30157,2010-10-01 12:00:00,2240.0
T30157,2010-11-01 12:00:00,2200.0
T30157,2010-12-01 12:00:00,2170.0
T30157,2011-01-01 12:00:00,2140.0
T30157,2011-02-01 12:00:00,2140.0
T30157,2011-03-01 12:00:00,2160.0
T30157,2011-04-01 12:00:00,2220.0
T30157,2011-05-01 12:00:00,2220.0
T30157,2011-06-01 12:00:00,2240.0
T30157,2011-07-01 12:00:00,2230.0
T30157,2011-08-01 12:00:00,2240.0
T30157,2011-09-01 12:00:00,2330.0
T30157,2011-10-01 12:00:00,2290.0
T30157,2011-11-01 12:00:00,2270.0
T30157,2011-12-01 12:00:00,2210.0
T30157,2012-01-01 12:00:00,2170.0
T30157,2012-02-01 12:00:00,2200.0
T30157,2012-03-01 12:00:00,2210.0
T30157,2012-04-01 12:00:00,2240.0
T30157,2012-05-01 12:00:00,2270.0
T30157,2012-06-01 12:00:00,2300.0
T30157,2012-07-01 12:00:00,2360.0
T30157,2012-08-01 12:00:00,2380.0
T30157,2012-09-01 12:00:00,2440.0
T30157,2012-10-01 12:00:00,2450.0
T30157,2012-11-01 12:00:00,2420.0
T30157,2012-12-01 12:00:00,2340.0
T30157,2013-01-01 12:00:00,2300.0
T30157,2013-02-01 12:00:00,2260.0
T30157,2013-03-01 12:00:00,2330.0
T30157,2013-04-01 12:00:00,2390.0
T30157,2013-05-01 12:00:00,2390.0
T30157,2013-06-01 12:00:00,2410.0
T30157,2013-07-01 12:00:00,2440.0
T30157,2013-08-01 12:00:00,2430.0
T30157,2013-09-01 12:00:00,2460.0
T30157,2013-10-01 12:00:00,2420.0
T30157,2013-11-01 12:00:00,2360.0
T30157,2013-12-01 12:00:00,2290.0
T30157,2014-01-01 12:00:00,2250.0
T30157,2014-02-01 12:00:00,2260.0
T30157,2014-03-01 12:00:00,2280.0
T30157,2014-04-01 12:00:00,2360.0
T30157,2014-05-01 12:00:00,2330.0
T30157,2014-06-01 12:00:00,2380.0
T30157,2014-07-01 12:00:00,2420.0
T30157,2014-08-01 12:00:00,2430.0
T30157,2014-09-01 12:00:00,2490.0
T30157,2014-10-01 12:00:00,2490.0
T30157,2014-11-01 12:00:00,2430.0
T30157,2014-12-01 12:00:00,2400.0
T30157,2015-01-01 12:00:00,2370.0
T30157,2015-02-01 12:00:00,2420.0
T30157,2015-03-01 12:00:00,2470.0
T30157,2015-04-01 12:00:00,2520.0
T30157,2015-05-01 12:00:00,2500.0
T30157,2015-06-01 12:00:00,2530.0
T30157,2015-07-01 12:00:00,2530.0
T30157,2015-08-01 12:00:00,2530.0
T30157,2015-09-01 12:00:00,2570.0
T30157,2015-10-01 12:00:00,2590.0
T30157,2015-11-01 12:00:00,2570.0
T30157,2015-12-01 12:00:00,2570.0
T30157,2016-01-01 12:00:00,2520.0
T30157,2016-02-01 12:00:00,2540.0
T30157,2016-03-01 12:00:00,2520.0
T30157,2016-04-01 12:00:00,2650.0
T30157,2016-05-01 12:00:00,2640.0
T30157,2016-06-01 12:00:00,2700.0
T30157,2016-07-01 12:00:00,2710.0
T30157,2016-08-01 12:00:00,2770.0
T30157,2016-09-01 12:00:00,2820.0
