unique_id,ds,AutoETS,AutoTheta,Naive,SeasonalNaive,CatBoostRegressor,PatchTST,AutoETS_Standard,AutoTheta_Standard,Naive_Standard,SeasonalNaive_Standard,CatBoostRegressor_Standard,PatchTST_Standard,AutoETS_Robust,AutoTheta_Robust,Naive_Robust,SeasonalNaive_Robust,CatBoostRegressor_Robust,PatchTST_Robust,AutoETS_QuantileTransformer,AutoTheta_QuantileTransformer,Naive_QuantileTransformer,SeasonalNaive_QuantileTransformer,CatBoostRegressor_QuantileTransformer,PatchTST_QuantileTransformer
T26806,2016-11-01 12:00:00,2451.7993,2553.8784,2446.5,2452.6,2473.448812834191,2467.3235,2452.4429,2519.4932,2446.5,2452.6,2473.4481306634084,2426.6116,2452.436,2521.7373,2446.5,2452.6,2473.4479360187015,2438.2295,2452.542,2547.9517,2446.5,2452.6,2454.2054135515555,2530.4163
T27028,2015-06-01 12:00:00,7909.6436,7916.4697,7891.85,7478.53,7853.104426279315,7810.5044,7875.469,7913.5786,7891.85,7478.53,7853.104882057076,7865.017,7875.3403,7913.1963,7891.85,7478.53,7853.103497781715,7906.396,7880.578,7900.946,7891.8506,7478.5293,7806.463541226839,7833.997
T27028,2015-07-01 12:00:00,7927.423,7927.461,7891.85,8061.03,8042.6270571380155,7857.6997,7859.076,7943.263,7891.85,8061.03,8042.627400965353,7907.872,7858.819,7942.503,7891.85,8061.03,8042.625853334473,7874.0806,7869.3296,7929.5005,7891.8506,8061.0293,7951.069438959335,7819.15
T27028,2015-08-01 12:00:00,7944.846,7889.281,7891.85,8036.94,8161.461944150855,7652.9336,7843.502,7931.5938,7891.85,8036.94,8161.462347294846,7802.9287,7843.1265,7930.455,7891.85,8036.94,8161.460850655382,7813.1284,7859.4146,7916.116,7891.8506,8036.9395,8144.0743106681175,7794.9526
T27028,2015-09-01 12:00:00,7961.921,7880.3213,7891.85,8068.59,8167.053550711949,7697.3545,7828.7056,7942.0654,7891.85,8068.59,8167.054365804582,7702.0513,7828.221,7940.548,7891.85,8068.59,8167.052751477587,7696.623,7850.9473,7922.058,7891.8506,8068.591,8147.9532048579085,7836.2446
T27028,2015-10-01 12:00:00,7978.6543,7864.064,7891.85,8048.05,8202.036562941154,7644.815,7814.6475,7940.604,7891.85,8048.05,8202.037443219355,7613.301,7814.0635,7938.7085,7891.85,8048.05,8202.035770540046,7616.3076,7838.6016,7916.92,7891.8506,8048.0503,8178.474936096019,7727.084
T27028,2015-11-01 12:00:00,7995.0522,7900.935,7891.85,8082.95,8290.499161961605,7586.6875,7801.2915,7964.88,7891.85,8082.95,8290.50022689932,7503.897,7800.616,7962.606,7891.85,8082.95,8290.498431519729,7519.074,7825.345,7946.4507,7891.8506,8082.95,8178.474936096019,7717.8345
T27028,2015-12-01 12:00:00,8011.1226,8077.272,7891.85,8160.93,8300.13461138599,7630.586,7788.602,8062.1606,7891.85,8160.93,8300.13566329252,7639.1763,7787.843,8059.5083,7891.85,8160.93,8300.13383837226,7685.465,7813.3623,8069.0376,7891.8506,8160.93,8182.560827920536,7736.1104
T27028,2016-01-01 12:00:00,8026.871,8149.6553,7891.85,8146.15,8298.105377557804,7560.335,7776.546,8094.542,7891.85,8146.1494,8298.106457959417,7597.9175,7775.7114,8091.511,7891.85,8146.15,8298.10464972293,7608.5015,7802.052,8100.8706,7891.8506,8146.1494,8180.4795575292965,7728.3936
T27028,2016-02-01 12:00:00,8042.3047,8160.2656,7891.85,8088.22,8297.945416714181,7544.866,7765.0923,8109.752,7891.85,8088.22,8297.946455160956,7583.0854,7764.188,8106.343,7891.85,8088.22,8297.944680111916,7584.968,7794.5933,8114.9614,7891.8506,8088.2197,8200.470687079358,7764.7974
T27028,2016-03-01 12:00:00,8057.429,8212.636,7891.85,8085.22,8287.205078358878,7446.0596,7754.21,8135.76,7891.85,8085.22,8287.206189290848,7548.6455,7753.243,8131.972,7891.85,8085.22,8287.204420775195,7545.815,7788.2373,8159.6045,7891.8506,8085.2197,8207.40391194982,7728.7095
T27028,2016-04-01 12:00:00,8072.251,8166.3086,7891.85,8007.69,8297.945416714181,7399.3394,7743.871,8122.654,7891.85,8007.69,8297.946455160956,7481.956,7742.8467,8118.4873,7891.85,8007.69,8297.944680111916,7499.8174,7782.087,8136.0107,7891.8506,8007.69,8207.40391194982,7682.208
T27028,2016-05-01 12:00:00,8086.7764,8115.9126,7891.85,7891.85,8131.304167057504,7388.2783,7734.0483,8109.583,7891.85,7891.85,8131.305267126828,7427.8735,7732.972,8105.0386,7891.85,7891.85,8131.303548470573,7464.625,7776.144,8102.54,7891.8506,7891.8506,8183.696913749171,7770.4663
T27028,2016-06-01 12:00:00,8101.0107,8140.012,7891.85,7478.53,8044.447082980652,7363.484,7724.7163,8130.277,7891.85,7478.53,8044.448007616151,7406.6147,7723.593,8125.354,7891.85,7478.53,8044.446415588721,7430.3306,7770.4907,8141.858,7891.8506,7478.5293,8179.642296015778,7719.687
T27028,2016-07-01 12:00:00,8114.9604,8150.788,7891.85,8061.03,8204.713137014885,7390.861,7715.8496,8159.962,7891.85,8061.03,8204.71403594544,7399.6704,7714.6846,8154.6606,7891.85,8061.03,8204.712374058374,7406.536,7760.155,8167.55,7891.8506,8061.0293,8200.470687079358,7780.9663
T27028,2016-08-01 12:00:00,8128.6313,8111.0117,7891.85,8036.94,8291.92622383975,7355.7524,7707.4263,8148.292,7891.85,8036.94,8291.92729250083,7338.2256,7706.2227,8142.613,7891.85,8036.94,8291.92549609602,7355.41,7749.995,8160.9893,7891.8506,8036.9395,8211.600542267466,7729.478
T27028,2016-09-01 12:00:00,8142.0283,8101.2827,7891.85,8068.59,8298.301419462194,7333.773,7699.423,8158.7637,7891.85,8068.59,8298.302452205668,7336.458,7698.1855,8152.706,7891.85,8068.59,8298.300669267708,7342.6006,7740.333,8163.983,7891.8506,8068.591,8211.600542267466,7765.895
T27028,2016-10-01 12:00:00,8155.157,8084.0557,7891.85,8048.05,8300.781951631536,7311.6377,7691.8193,8157.3027,7891.85,8048.05,8300.783050685503,7253.3193,7690.552,8150.8667,7891.85,8048.05,8300.78125324126,7322.6553,7737.062,8161.415,7891.8506,8048.0503,8211.600542267466,7706.252
T27028,2016-11-01 12:00:00,8168.0234,8121.444,7891.85,8082.95,8324.528386932914,7239.356,7684.595,8181.5786,7891.85,8082.95,8324.529618142074,7298.9766,7683.301,8174.7637,7891.85,8082.95,8324.527687761274,7334.621,7734.1626,8179.058,7891.8506,8082.95,8211.600542267466,7644.0303
T27090,2015-07-01 12:00:00,6523.254,6445.4,6601.0,6709.0,6936.856386768515,6645.7134,6563.4746,6379.919,6601.0,6709.0,6936.857469420522,6480.6255,6556.4937,6376.7646,6601.0,6709.0,6936.85671590484,6558.034,6595.44,6408.1304,6601.0,6709.0,6703.1522252450095,6574.5063
T27090,2015-08-01 12:00:00,7155.242,6644.3926,6601.0,7524.0,6925.591957346187,6864.3633,7041.514,6584.102,6601.0,7524.0,6925.592994667137,6619.137,7082.001,6580.961,6601.0,7524.0,6925.592060884479,6656.8813,7089.4478,6598.352,6601.0,7524.0005,6935.923157196335,6951.588
T27090,2015-09-01 12:00:00,5801.8027,6026.375,6601.0,5655.0,6601.942700043292,6197.284,5882.437,5959.6416,6601.0,5655.0,6601.943002428427,5996.6924,5885.8936,5956.5146,6601.0,5655.0,6601.942485455364,6012.085,5930.6704,5962.7095,6601.0,5654.9995,6653.798629164601,6320.5415
T27090,2015-10-01 12:00:00,5701.693,6030.625,6601.0,5809.0,6614.267111331195,5970.3867,5782.758,5987.029,6601.0,5809.0,6614.2674696415625,5785.7197,5790.2163,5983.915,6601.0,5809.0,6614.266924299605,5724.7456,5836.063,6015.123,6601.0,5809.0,6501.768541361169,6207.9863
T27090,2015-11-01 12:00:00,5545.01,5476.742,6601.0,5791.0,6475.541685178847,6030.158,5541.704,5334.2886,6601.0,5791.0,6475.541826319066,5719.25,5593.4087,5331.1885,6601.0,5791.0,6475.541309290179,5796.1055,5605.027,5312.0645,6601.0,5791.0,6499.6441171154165,6377.4214
T27090,2015-12-01 12:00:00,6293.5854,5794.6274,6601.0,6583.0,6514.8423438133905,6384.534,6190.3574,5636.603,6601.0,6583.0,6514.842907999048,5930.8896,6267.6475,5633.516,6601.0,6583.0,6514.842329376548,5917.376,6241.7017,5603.6494,6601.0,6583.0,6559.908550192235,6340.063
T27090,2016-01-01 12:00:00,4970.6,5108.78,6601.0,5149.0,6191.5673545147,5511.283,4996.3296,4911.984,6601.0,5149.0,6191.567520137988,5305.4844,5054.489,4908.9106,6601.0,5149.0,6191.567068576835,5427.103,5061.0522,4820.2505,6601.0,5148.9995,6263.084996334585,5714.971
T27090,2016-02-01 12:00:00,5734.448,5739.43,6601.0,5576.0,6136.004448457126,6245.7407,5714.6724,5612.5103,6601.0,5576.0,6136.004529563735,5977.088,5774.287,5609.4507,6601.0,5576.0,6136.004087253079,6007.0337,5750.45,5594.8364,6601.0,5576.0,6169.401988872371,6302.2075
T27090,2016-03-01 12:00:00,7292.1006,6971.6714,6601.0,7168.0,6471.201139509329,6827.9004,7115.0024,7010.6616,6601.0,7168.0,6471.201809788141,6636.285,7199.5635,7007.615,6601.0,7168.0,6471.201139815044,6600.2617,7171.532,7032.6484,6601.0,7168.0005,6468.435482345989,6702.792
T27090,2016-04-01 12:00:00,6508.599,6492.5376,6601.0,6453.0,6405.063975632627,6556.2617,6447.0503,6480.054,6601.0,6453.0,6405.064609775205,6489.3906,6500.766,6477.0215,6601.0,6453.0,6405.064017248694,6486.2686,6500.6665,6500.163,6601.0,6452.9995,6431.761594035836,6517.7856
T27090,2016-05-01 12:00:00,7291.808,7060.7773,6601.0,7468.0,6599.590832546004,6974.708,7179.9697,7124.7153,6601.0,7468.0,6599.5916403338215,6807.493,7239.719,7121.6963,6601.0,7468.0,6599.591045624777,6877.2354,7221.3696,7144.8296,6601.0,7468.0005,6647.534805458432,6800.0
T27090,2016-06-01 12:00:00,6674.086,6835.358,6601.0,6601.0,6657.976533990004,6940.3223,6720.8833,6885.321,6601.0,6601.0,6657.977231479414,6707.7754,6738.0312,6882.3154,6601.0,6601.0,6657.976656029339,6781.7095,6775.855,6904.9893,6601.0,6601.0,6613.442285360148,6699.0645
T27090,2016-07-01 12:00:00,6522.407,6389.513,6601.0,6709.0,6651.390583774657,6824.764,6522.0947,6328.499,6601.0,6709.0,6651.391396274612,6515.579,6556.4937,6325.5073,6601.0,6709.0,6651.390731087691,6579.159,6595.44,6366.316,6601.0,6709.0,6607.97761505583,6456.8237
T27090,2016-08-01 12:00:00,7154.4976,6586.739,6601.0,7524.0,6733.477707645507,6850.3794,7000.1343,6532.6816,6601.0,7524.0,6733.478533894773,6476.1543,7082.001,6529.704,6601.0,7524.0,6733.477849154152,6509.829,7089.4478,6546.006,6601.0,7524.0005,6699.895308757667,6665.1235
T27090,2016-09-01 12:00:00,5801.319,5974.046,6601.0,5655.0,6715.910084931762,6100.8755,5841.0576,5908.2217,6601.0,5655.0,6715.910909576805,5941.165,5885.8936,5905.2573,6601.0,5655.0,6715.910334829816,5906.686,5930.6704,5898.6357,6601.0,5654.9995,6722.508655046131,6398.6416
T27090,2016-10-01 12:00:00,5701.312,5978.221,6601.0,5809.0,6715.910084931762,6107.751,5741.378,5935.6084,6601.0,5809.0,6715.910909576805,5821.068,5790.2163,5932.6577,6601.0,5809.0,6715.910334829816,5738.557,5836.063,5953.5435,6601.0,5809.0,6670.372049675582,6073.8545
T27090,2016-11-01 12:00:00,5544.7124,5429.1167,6601.0,5791.0,6640.038795884204,6144.9106,5500.3247,5282.8687,6601.0,5791.0,6640.039448614354,5897.9937,5593.4087,5279.931,6601.0,5791.0,6640.038766552083,5846.629,5605.027,5246.77,6601.0,5791.0,6595.569274443714,6101.8447
T27090,2016-12-01 12:00:00,6293.3154,5744.201,6601.0,6583.0,6580.383957191021,6543.576,6148.978,5585.1826,6601.0,6583.0,6580.384522812425,5887.399,6267.6475,5582.2593,6601.0,6583.0,6580.383880450168,5852.4937,6241.7017,5552.4907,6601.0,6583.0,6539.32449158972,6431.7153
T27099,2015-06-01 12:00:00,10274.071,10199.922,9727.0,10411.0,10007.13265889138,9747.103,10094.671,10091.98,9727.0,10411.0,10007.13624925516,10082.464,10100.963,10090.268,9727.0,10411.0,10007.133298121531,10214.239,10000.0,10000.0,9726.999,10411.001,9923.57508256537,9890.414
T27099,2015-07-01 12:00:00,9890.931,9927.728,9727.0,10572.0,10052.759049590677,9759.527,10189.447,9834.511,9727.0,10572.0,10052.762591932089,10281.423,10150.42,9832.549,9727.0,10572.0,10052.759873822699,10326.783,10051.174,9866.156,9726.999,10572.001,9986.817174512109,10020.464
T27099,2015-08-01 12:00:00,10331.531,10339.785,9727.0,10112.0,10086.399715874344,10158.309,10089.212,10188.248,9727.0,10112.0,10086.40353342331,10263.362,10094.576,10186.04,9727.0,10112.0,10086.40081526131,10438.047,9956.211,10029.536,9726.999,10112.0,10000.0,10000.0
T27099,2015-09-01 12:00:00,9652.574,9684.598,9727.0,10152.0,10055.177988978103,9894.93,9809.347,9608.387,9727.0,10152.0,10055.182244572368,10039.306,9645.105,9605.931,9727.0,10152.0,10055.17980075968,10187.342,9610.664,9610.572,9726.999,10151.999,10000.0,9961.035
T27099,2015-10-01 12:00:00,9897.096,9967.963,9727.0,10617.0,10048.20121787861,9736.918,10228.128,9838.886,9727.0,10617.0,10048.20493174828,9907.076,10009.423,9836.182,9727.0,10617.0,10048.202490473435,9863.548,9999.14,9886.019,9726.999,10617.001,10003.222540168694,10000.0
T27099,2015-11-01 12:00:00,8591.218,8617.295,9727.0,8166.0,9531.227783823502,8236.235,8121.9697,8670.827,9727.0,8166.0,9531.231779359518,8530.039,7992.0386,8667.877,9727.0,8166.0,9531.22886787545,8556.845,7753.1714,8663.589,9726.999,8166.0,9500.0,8541.093
T27099,2015-12-01 12:00:00,7737.477,7751.8877,9727.0,8362.0,9373.945913940202,7763.043,7966.3955,7928.434,9727.0,8362.0,9373.949697225842,8007.05,7640.965,7925.2363,9727.0,8362.0,9373.946932507455,8192.049,7592.998,7960.1934,9726.999,8362.0,9407.105792673605,8167.616
T27099,2016-01-01 12:00:00,7908.3296,7980.942,9727.0,8126.0,9178.238384248223,8589.846,7847.9307,8203.045,9727.0,8126.0,9178.241851763261,7985.12,7566.0483,8199.6,9727.0,8126.0,9178.239257028972,8164.417,7475.368,8243.883,9726.999,8126.001,9022.273848942275,8122.961
T27099,2016-02-01 12:00:00,7775.2485,7918.625,9727.0,7616.0,8982.561411228031,8638.951,7403.876,8099.2725,9727.0,7616.0,8982.56453233563,8142.104,7163.1943,8095.58,9727.0,7616.0,8982.562068497104,8163.811,7105.6895,8164.292,9726.999,7615.9995,8783.625586040951,8587.94
T27099,2016-03-01 12:00:00,9425.97,9486.6455,9727.0,9223.0,9165.582471352536,9642.622,8985.717,9431.714,9727.0,9223.0,9165.586405647864,9019.054,8771.242,9427.773,9727.0,9223.0,9165.583090903967,8984.305,8624.276,9410.546,9726.999,9223.0,9080.570257602232,9202.884
T27099,2016-04-01 12:00:00,9689.951,9716.737,9727.0,9978.0,9447.965168224182,10486.624,9812.415,9616.997,9727.0,9978.0,9447.96935187689,9629.004,9608.041,9612.811,9727.0,9978.0,9447.966639198836,9717.008,9568.263,9632.993,9726.999,9977.999,9330.76279925176,9727.096
T27099,2016-05-01 12:00:00,9983.012,10151.739,9727.0,9727.0,9569.404710080475,10859.727,9947.858,9983.245,9727.0,9727.0,9569.408590319277,10059.82,9804.865,9978.811,9727.0,9727.0,9569.405484159786,10081.341,9735.262,9940.695,9726.999,9726.999,9401.213888417811,10279.435
T27099,2016-06-01 12:00:00,10274.071,10406.625,9727.0,10411.0,9608.582462174352,10904.516,10294.743,10190.205,9727.0,10411.0,9608.587109716009,10132.011,10081.049,10185.523,9727.0,10411.0,9608.583997256676,10306.855,10000.0,10045.862,9726.999,10411.001,9484.6048084464,10103.407
T27099,2016-07-01 12:00:00,9890.931,10128.575,9727.0,10572.0,9605.404883041978,11020.293,10389.52,9932.734,9727.0,10572.0,9605.4094751743,10213.447,10134.466,9927.805,9727.0,10572.0,9605.406045319825,10429.349,10051.174,9919.79,9726.999,10572.001,9649.017062101151,10213.879
T27099,2016-08-01 12:00:00,10331.531,10548.618,9727.0,10112.0,9700.010035074316,10794.2295,10289.283,10286.473,9727.0,10112.0,9700.014598789086,10344.766,10081.794,10281.295,9727.0,10112.0,9700.011183222003,10446.247,9956.211,10106.792,9726.999,10112.0,9705.777894215147,10139.728
T27099,2016-09-01 12:00:00,9652.574,9879.868,9727.0,10152.0,9809.128626380116,10221.805,10009.419,9706.611,9727.0,10152.0,9809.133283919786,9965.6,9634.865,9701.187,9727.0,10152.0,9809.12990339284,10036.64,9610.664,9704.753,9726.999,10151.999,9809.273619602372,10024.664
T27099,2016-10-01 12:00:00,9897.096,10168.61,9727.0,10617.0,9802.322675351053,10412.414,10428.2,9937.11,9727.0,10617.0,9802.327405025539,9950.427,10001.219,9931.4375,9727.0,10617.0,9802.324011568711,9870.986,9999.14,9949.596,9726.999,10617.001,9802.615500226791,9837.307
T27099,2016-11-01 12:00:00,8591.218,8790.464,9727.0,8166.0,9803.797230078024,9106.525,8322.042,8769.053,9727.0,8166.0,9803.802685074876,8561.744,7985.4663,8763.133,9727.0,8166.0,9803.798453870235,8631.934,7753.1714,8791.355,9726.999,8166.0,9824.738928139615,8894.946
T27252,2015-07-01 12:00:00,949.9996,949.85443,950.0,1174.0,981.8441290099872,900.39404,949.99945,949.9062,949.9997,1174.0,981.8421828345377,947.64594,949.99976,949.90625,950.0,1174.0,981.8436093841133,951.3318,949.99963,949.8552,950.0,1174.0,963.3294172677124,935.00165
T27252,2015-08-01 12:00:00,949.9996,949.7518,950.0,1145.0,981.8441290099872,948.2563,949.99945,949.8547,949.9997,1145.0,981.8421828345377,948.3686,949.99976,949.855,950.0,1144.9998,981.8436093841133,954.4221,949.99963,949.7485,950.0,1145.0,973.7746329572766,948.9051
T27252,2015-09-01 12:00:00,949.9996,949.6491,950.0,1136.0,981.9691329438938,956.31537,949.99945,949.80316,949.9997,1136.0,981.9672125915067,954.8315,949.99976,949.8037,950.0,1136.0,981.968609191124,956.3721,949.99963,949.64166,950.0,1136.0,973.7746329572766,947.7679
T27252,2015-10-01 12:00:00,949.9996,949.5465,950.0,1091.0,1006.7322287996067,977.7947,949.99945,949.75214,949.9997,1091.0002,1006.7302884867358,955.2253,949.99976,949.75244,950.0,1091.0,1006.7316817701139,960.9324,949.99963,949.535,950.0,1091.0,973.7746329572766,956.7673
T27252,2015-11-01 12:00:00,949.9996,949.44385,950.0,1068.0,1006.7322287996067,996.2462,949.99945,949.70087,949.9997,1068.0,1006.7302884867358,955.2734,949.99976,949.7009,950.0,1068.0,1006.7316817701139,960.65356,949.99963,949.4283,950.0,1068.0,973.7439330521088,955.9356
T27252,2015-12-01 12:00:00,949.9996,949.3412,950.0,1031.0,1006.7322287996067,993.2826,949.99945,949.64935,949.9997,1031.0,1006.7302884867358,956.1403,949.99976,949.64966,950.0,1031.0,1006.7316817701139,955.376,949.99963,949.3215,950.0,1031.0,973.7376433582866,960.5953
T27252,2016-01-01 12:00:00,949.9996,949.2386,950.0,942.0,1007.2960977692856,1031.5717,949.99945,949.59784,949.9997,941.9997,1007.2941305458789,946.8122,949.99976,949.5984,950.0,942.0,1007.2955739537492,950.82983,949.99963,949.21484,950.0,941.99994,969.0537975984411,972.0043
T27252,2016-02-01 12:00:00,949.9996,949.1359,950.0,935.0,1007.2960977692856,990.7948,949.99945,949.5468,949.9997,934.99994,1007.2941305458789,953.44403,949.99976,949.5469,950.0,935.0,1007.2955739537492,954.5359,949.99963,949.1082,950.0,935.0,969.4123686329169,969.72736
T27252,2016-03-01 12:00:00,949.9996,949.03326,950.0,928.0,1007.2960977692856,990.7471,949.99945,949.49554,949.9997,927.99994,1007.2941305458789,951.96454,949.99976,949.4956,950.0,928.0,1007.2955739537492,957.30054,949.99963,949.0015,950.0,927.99994,969.4123686329169,964.11456
T27252,2016-04-01 12:00:00,949.9996,948.93066,950.0,927.0,1007.2960977692856,1005.6047,949.99945,949.44403,949.9997,927.0002,1007.2941305458789,949.455,949.99976,949.44434,950.0,927.0,1007.2955739537492,958.7825,949.99963,948.89496,950.0,927.00006,969.4123686329169,977.694
T27252,2016-05-01 12:00:00,949.9996,948.828,950.0,946.0,1007.2960977692856,993.4702,949.99945,949.3925,949.9997,945.9997,1007.2941305458789,960.2807,949.99976,949.39307,950.0,946.0,1007.2955739537492,965.9004,949.99963,948.7884,950.0,946.00006,969.4123686329169,982.8883
T27252,2016-06-01 12:00:00,949.9996,948.72534,950.0,950.0,1007.2960977692856,950.97125,949.99945,949.3415,949.9997,949.9997,1007.2941305458789,951.4792,949.99976,949.3418,950.0,950.0,1007.2955739537492,959.0935,949.99963,948.6818,950.0,950.0,969.4123686329169,979.77655
T27252,2016-07-01 12:00:00,949.9996,948.62274,950.0,1174.0,1009.0660622556461,945.40204,949.99945,949.2902,949.9997,1174.0,1009.0641114038162,959.2299,949.99976,949.2903,950.0,1174.0,1009.0655277384021,965.7688,949.99963,948.57526,950.0,1174.0,973.5306234114456,975.91254
T27252,2016-08-01 12:00:00,949.9996,948.5201,950.0,1145.0,1009.0660622556461,942.0222,949.99945,949.2387,949.9997,1145.0,1009.0641114038162,961.9638,949.99976,949.239,950.0,1144.9998,1009.0655277384021,972.4353,949.99963,948.4688,950.0,1145.0,973.5306234114456,977.1821
T27252,2016-09-01 12:00:00,949.9996,948.4174,950.0,1136.0,1037.0734224756015,959.64124,949.99945,949.1872,949.9997,1136.0,1037.071473601638,964.6884,949.99976,949.18774,950.0,1136.0,1037.0728647827946,975.9136,949.99963,948.36224,950.0,1136.0,973.5306234114456,980.9674
T27252,2016-10-01 12:00:00,949.9996,948.3148,950.0,1091.0,1037.0734224756015,956.0503,949.99945,949.1364,949.9997,1091.0002,1037.071473601638,957.7673,949.99976,949.1365,950.0,1091.0,1037.0728647827946,966.2864,949.99963,948.2558,950.0,1091.0,973.5306234114456,974.2007
T27252,2016-11-01 12:00:00,949.9996,948.21216,950.0,1068.0,1038.2387690682663,940.6228,949.99945,949.0849,949.9997,1068.0,1038.2369837218812,957.94574,949.99976,949.0852,950.0,1068.0,1038.2381884211331,964.167,949.99963,948.14935,950.0,1068.0,973.5306234114456,980.21497
T27252,2016-12-01 12:00:00,949.9996,948.1095,950.0,1031.0,1038.2387690682663,939.73615,949.99945,949.0334,949.9997,1031.0,1038.2369837218812,954.98285,949.99976,949.03394,950.0,1031.0,1038.2381884211331,959.62085,949.99963,948.0429,950.0,1031.0,973.5306234114456,976.756
T27541,2015-07-01 12:00:00,10279.987,10157.441,10280.0,11090.0,10434.098315007985,10068.399,10279.987,10187.32,10280.0,11090.0,10434.101379358843,10108.269,10279.987,10176.452,10280.0,11090.0,10434.100443728556,10131.914,10240.48,10200.11,10280.001,11089.999,10372.125685015591,10127.574
T27541,2015-08-01 12:00:00,10279.987,10208.449,10280.0,11340.0,10767.946318760514,10425.81,10279.987,10234.395,10280.0,11340.0,10767.948623281034,10331.332,10279.987,10225.64,10280.0,11340.0,10767.94816569555,10277.662,10207.377,10210.984,10280.001,11339.999,10391.271857440168,10415.187
T27541,2015-09-01 12:00:00,10279.987,10206.049,10280.0,11550.0,10892.799541771412,10536.379,10279.987,10222.469,10280.0,11550.0,10892.80219227892,10485.88,10279.987,10217.764,10280.0,11550.0,10892.801726442736,10461.201,10187.198,10201.593,10280.001,11549.994,10600.66119648758,10435.3545
T27541,2015-10-01 12:00:00,10279.987,9837.482,10280.0,11170.0,10823.05229758937,10530.841,10279.987,9828.384,10280.0,11170.0,10823.054550301687,10319.18,10279.987,9835.025,10280.0,11170.0,10823.054306003456,10266.471,10152.953,9919.293,10280.001,11170.0,10604.464662729582,10343.238
T27541,2015-11-01 12:00:00,10279.987,9724.238,10280.0,10910.0,10830.738373656757,10688.989,10279.987,9719.143,10280.0,10910.0,10830.741109620532,10418.643,10279.987,9725.989,10280.0,10910.0,10830.740438128218,10346.556,10126.729,9878.483,10280.001,10909.998,10607.127037698157,10502.376
T27541,2015-12-01 12:00:00,10279.987,9847.05,10280.0,10860.0,10692.298567567952,10750.608,10279.987,9853.045,10280.0,10860.0,10692.300822964033,10518.65,10279.987,9856.691,10280.0,10860.0,10692.300156067511,10426.18,10106.124,9983.678,10280.001,10860.001,10536.483044780236,10548.151
T27541,2016-01-01 12:00:00,10279.987,10015.161,10280.0,10950.0,10827.142442774959,11133.257,10279.987,10001.639,10280.0,10950.0,10827.144658271376,10736.12,10279.987,10013.174,10280.0,10950.0,10827.144481046194,10736.879,10103.779,10054.721,10280.001,10949.999,10689.859571660443,10784.016
T27541,2016-02-01 12:00:00,10279.987,10250.781,10280.0,10790.0,10687.685979870148,10990.352,10279.987,10240.025,10280.0,10790.0,10687.687632741976,10853.107,10279.987,10251.3125,10280.0,10790.0,10687.687549372382,10796.758,10101.896,10230.954,10280.001,10790.0,10706.551709140575,10866.763
T27541,2016-03-01 12:00:00,10279.987,10418.338,10280.0,10530.0,10648.269223150797,11015.934,10279.987,10412.324,10280.0,10530.0,10648.27100189688,10917.075,10279.987,10423.351,10280.0,10530.0,10648.270932424995,10915.649,10100.386,10330.883,10280.001,10530.0,10572.687255044768,10796.586
T27541,2016-04-01 12:00:00,10279.987,10456.57,10280.0,10400.0,10648.269223150797,10886.389,10279.987,10471.092,10280.0,10400.0,10648.27100189688,10775.565,10279.987,10476.027,10280.0,10400.0,10648.270932424995,10775.285,10096.101,10391.578,10280.001,10400.0,10590.538260877107,10729.897
T27541,2016-05-01 12:00:00,10279.987,10444.398,10280.0,10150.0,10645.25693663489,10484.299,10279.987,10486.703,10280.0,10150.0,10645.258990136657,10488.882,10279.987,10483.84,10280.0,10150.0,10645.258948356053,10552.257,10091.518,10436.673,10280.001,10150.0,10588.370586716575,10490.397
T27541,2016-06-01 12:00:00,10279.987,10240.977,10280.0,10280.0,10645.25693663489,10317.576,10279.987,10267.464,10280.0,10280.0,10645.258990136657,10340.167,10279.987,10270.199,10280.0,10280.0,10645.258948356053,10327.713,10087.846,10269.903,10280.001,10280.001,10505.370404479476,10397.671
T27541,2016-07-01 12:00:00,10279.987,10122.077,10280.0,11090.0,10648.269223150797,10313.482,10279.987,10178.684,10280.0,11090.0,10648.27100189688,10277.651,10279.987,10170.352,10280.0,11090.0,10648.270932424995,10282.731,10084.904,10197.17,10280.001,11089.999,10502.29591268657,10338.948
T27541,2016-08-01 12:00:00,10279.987,10172.896,10280.0,11340.0,10687.685979870148,10275.738,10279.987,10226.083,10280.0,11340.0,10687.687632741976,10306.699,10279.987,10219.773,10280.0,11340.0,10687.687549372382,10247.939,10082.549,10208.717,10280.001,11339.999,10502.29591268657,10393.966
T27541,2016-09-01 12:00:00,10279.987,10170.494,10280.0,11550.0,10826.125785958953,10458.95,10279.987,10214.559,10280.0,11550.0,10826.127919398477,10342.22,10279.987,10212.176,10280.0,11550.0,10826.127831433087,10249.445,10080.662,10199.4795,10280.001,11549.994,10528.253529943631,10407.497
T27541,2016-10-01 12:00:00,10279.987,9803.202,10280.0,11170.0,10687.685979870148,10462.3955,10279.987,9821.373,10280.0,11170.0,10687.687632741976,10194.713,10279.987,9830.014,10280.0,11170.0,10687.687549372382,10114.621,10079.152,9916.343,10280.001,11170.0,10528.253529943631,10321.053
T27541,2016-11-01 12:00:00,10279.987,9690.343,10280.0,10910.0,10687.685979870148,10441.544,10279.987,9712.604,10280.0,10910.0,10687.687632741976,10219.741,10279.987,9721.301,10280.0,10910.0,10687.687549372382,10186.31,10077.944,9876.595,10280.001,10909.998,10528.253529943631,10397.138
